fn,label,Sample_Length,Noise_fn,Noise_Amplitude,dB_Noise_SPL,Clip_Group,Prob_Accuracy,Audio_amplitude,dB_Audio_SPL
PadSampleAudio/VDPRAZ1.wav,disease,54243,Noise_clip/VDPRAZ1.wav,0.000272189,4,best,1.0,0.7625647190000001,73
PadSampleAudio/7LG8PFK.wav,omuyembe,55261,Noise_clip/7LG8PFK.wav,0.89691478,75,bad,0.2,0.926831245,75
PadSampleAudio/J42TDB3.wav,afukirira,54243,Noise_clip/J42TDB3.wav,0.009187296,35,best,1.0,0.5740359429999999,71
PadSampleAudio/1YW3HII.wav,ekigimusa,54243,Noise_clip/1YW3HII.wav,0.001729168,21,best,1.0,0.809815049,74
PadSampleAudio/MJGOZYK.wav,endwadde,54243,Noise_clip/MJGOZYK.wav,0.0008515510000000001,14,best,1.0,0.036305208,47
PadSampleAudio/W9WJILR.wav,Pump,54243,Noise_clip/W9WJILR.wav,0.000500703,10,best,1.0,1.002545953,76
PadSampleAudio/D9WS86V.wav,obumonde,54243,Noise_clip/D9WS86V.wav,0.002898602,25,best,1.0,0.971946418,76
PadSampleAudio/UK3CG3S.wav,obusaanyi,54243,Noise_clip/UK3CG3S.wav,0.000307333,6,best,1.0,0.832131147,74
PadSampleAudio/TR65JSA.wav,endagala,54243,Noise_clip/TR65JSA.wav,0.019224674,41,good,0.7,0.581084669,71
PadSampleAudio/HG754OM.wav,ebisaanyi,54243,Noise_clip/HG754OM.wav,0.003366051,26,best,1.0,0.780785382,74
PadSampleAudio/PZ95N28.wav,ebinyebwa,54243,Noise_clip/PZ95N28.wav,0.083734892,54,bad,0.2,0.7667734620000001,73
PadSampleAudio/VDRSVB2.wav,maize stalk borer,54243,Noise_clip/VDRSVB2.wav,0.041035011,48,good,0.7,0.7740889790000001,74
PadSampleAudio/HY0U8HH.wav,ejjobyo,55261,Noise_clip/HY0U8HH.wav,0.823414564,74,bad,0.2,1.000488639,76
PadSampleAudio/G3CVN03.wav,nnyaanya,54243,Noise_clip/G3CVN03.wav,0.00254137,24,best,1.0,0.7992860079999999,74
PadSampleAudio/4LMU2T8.wav,ebbugga,54243,Noise_clip/4LMU2T8.wav,0.0,-63,best,1.0,0.491859496,70
PadSampleAudio/RVZRRCI.wav,obumonde,54243,Noise_clip/RVZRRCI.wav,0.28199333,65,bad,0.2,0.789698184,74
PadSampleAudio/ZC8Y9WD.wav,harvesting,54243,Noise_clip/ZC8Y9WD.wav,0.172512606,61,bad,0.2,0.770409703,74
PadSampleAudio/8GNS3EG.wav,leaf,54243,Noise_clip/8GNS3EG.wav,0.012170651,37,best,1.0,0.753420234,73
PadSampleAudio/0AUAB3C.wav,enva endiirwa,54243,Noise_clip/0AUAB3C.wav,0.000975555,16,best,1.0,0.8502835040000001,74
PadSampleAudio/1KN4JAH.wav,ekimera,54243,Noise_clip/1KN4JAH.wav,0.030280435,45,good,0.7,0.37876606,67
PadSampleAudio/1Z5BD96.wav,coffee,55261,Noise_clip/1Z5BD96.wav,0.364070058,67,bad,0.2,0.8647452590000001,75
PadSampleAudio/VU6K2GB.wav,nfukirira,54243,Noise_clip/VU6K2GB.wav,0.002283143,23,best,1.0,0.803078055,74
PadSampleAudio/9ZK85SR.wav,Pump,54243,Noise_clip/9ZK85SR.wav,0.00013476,-1,best,1.0,0.772181392,74
PadSampleAudio/TUS13G6.wav,okufuuyira,54243,Noise_clip/TUS13G6.wav,0.001483868,19,best,1.0,0.029497515,45
PadSampleAudio/RBYDDLP.wav,ekikoola,54243,Noise_clip/RBYDDLP.wav,0.02532885,44,good,0.7,0.452095866,69
PadSampleAudio/8Q8JUCC.wav,namuginga,54243,Noise_clip/8Q8JUCC.wav,0.005092272,30,best,1.0,0.8128102420000001,74
PadSampleAudio/81H9BHU.wav,tomatoes,55261,Noise_clip/81H9BHU.wav,0.486515939,70,bad,0.2,0.86849308,75
PadSampleAudio/NFJEKM3.wav,obulwadde,23814,Noise_clip/NFJEKM3.wav,0.012247676,38,bad,0.2,0.012247676,38
PadSampleAudio/CMHD05H.wav,mulimi,54243,Noise_clip/CMHD05H.wav,0.000519611,10,best,1.0,0.554796755,71
PadSampleAudio/1PA6CZG.wav,ebimera,54243,Noise_clip/1PA6CZG.wav,0.00172343,20,best,1.0,0.80256319,74
PadSampleAudio/WXPOM1J.wav,pawpaw,54243,Noise_clip/WXPOM1J.wav,0.12901790400000002,58,bad,0.2,0.7243826390000001,73
PadSampleAudio/2IHI6QI.wav,akawuka,54243,Noise_clip/2IHI6QI.wav,0.002669021,24,best,1.0,0.031492315,46
PadSampleAudio/BZBUU5K.wav,faamu,54243,Noise_clip/BZBUU5K.wav,0.033210013,46,good,0.7,0.6233108039999999,72
PadSampleAudio/SR0G7WW.wav,insect,54243,Noise_clip/SR0G7WW.wav,0.0007564080000000001,13,best,1.0,0.695562482,73
PadSampleAudio/Q0I1CRJ.wav,ekisaanyi,54243,Noise_clip/Q0I1CRJ.wav,0.000956863,15,best,1.0,0.815340519,74
PadSampleAudio/R5VCJUP.wav,okusimba,54243,Noise_clip/R5VCJUP.wav,0.030212633,45,good,0.7,0.756881595,73
PadSampleAudio/FBF73BO.wav,okugimusa,54243,Noise_clip/FBF73BO.wav,0.028364317000000007,45,good,0.7,0.449429631,69
PadSampleAudio/GB5XXOM.wav,akasaanyi,55261,Noise_clip/GB5XXOM.wav,0.7754266259999999,74,bad,0.2,0.98862803,76
PadSampleAudio/4SBRSMB.wav,obuwuka,54243,Noise_clip/4SBRSMB.wav,0.001629334,20,best,1.0,0.042395864000000005,48
PadSampleAudio/XRLAV4O.wav,emboga,54243,Noise_clip/XRLAV4O.wav,0.016781268999999998,40,good,0.7,0.7045657040000001,73
PadSampleAudio/HFBSDE6.wav,Spinach,55069,Noise_clip/HFBSDE6.wav,0.407237709,68,bad,0.2,0.90207684,75
PadSampleAudio/6H3ECPG.wav,mpeke,54243,Noise_clip/6H3ECPG.wav,0.009051681,35,best,1.0,0.504807055,70
PadSampleAudio/BGLKYYC.wav,ppaapaali,54243,Noise_clip/BGLKYYC.wav,0.043621432,49,good,0.7,0.750980735,73
PadSampleAudio/0F9LIZM.wav,nnakati,54243,Noise_clip/0F9LIZM.wav,0.031818826,46,good,0.7,0.6300833229999999,72
PadSampleAudio/QTM1KED.wav,akatunda,54243,Noise_clip/QTM1KED.wav,0.030123405,45,good,0.7,0.679817379,72
PadSampleAudio/1R6WQEN.wav,obumonde,54243,Noise_clip/1R6WQEN.wav,0.7643466590000001,73,bad,0.2,0.7742145659999999,74
PadSampleAudio/HUQS2HJ.wav,ebimera,54243,Noise_clip/HUQS2HJ.wav,0.001358338,18,best,1.0,0.722621202,73
PadSampleAudio/8WQP2ZA.wav,omuceere,54243,Noise_clip/8WQP2ZA.wav,0.000485995,10,best,1.0,0.792517424,74
PadSampleAudio/ZSHJLUD.wav,amalagala,54243,Noise_clip/ZSHJLUD.wav,0.001840993,21,best,1.0,0.865203798,75
PadSampleAudio/NJ7HJ5H.wav,sow,54243,Noise_clip/NJ7HJ5H.wav,0.004128019,28,best,1.0,0.035307556000000004,47
PadSampleAudio/F346U8Y.wav,obutunda,54243,Noise_clip/F346U8Y.wav,0.04318003,48,good,0.7,0.673767149,72
PadSampleAudio/6OIQH0G.wav,ennima,54243,Noise_clip/6OIQH0G.wav,0.029731747000000006,45,good,0.7,0.600255907,71
PadSampleAudio/UHNNGON.wav,emicungwa,54243,Noise_clip/UHNNGON.wav,0.002088829,22,best,1.0,0.772550464,74
PadSampleAudio/2TPF8MQ.wav,kassooli,54243,Noise_clip/2TPF8MQ.wav,0.027111379,44,good,0.7,0.5676059720000001,71
PadSampleAudio/V7T0ZBP.wav,ebibala,55566,Noise_clip/V7T0ZBP.wav,0.069056191,53,bad,0.2,0.812936604,74
PadSampleAudio/1FXZY0O.wav,okufuuyira,55261,Noise_clip/1FXZY0O.wav,0.814007699,74,bad,0.2,0.960953712,75
PadSampleAudio/8W0UCS1.wav,ejjobyo,54243,Noise_clip/8W0UCS1.wav,0.034845952,47,good,0.7,0.619302034,72
PadSampleAudio/AQN8I9B.wav,okusiga,54243,Noise_clip/AQN8I9B.wav,0.023313846000000003,43,good,0.7,0.39222911,68
PadSampleAudio/4BUXIDT.wav,drought,54243,Noise_clip/4BUXIDT.wav,0.003126134,26,best,1.0,0.8597298859999999,74
PadSampleAudio/HNFXFHI.wav,obulwadde,54243,Noise_clip/HNFXFHI.wav,0.000697256,13,best,1.0,0.039224394,48
PadSampleAudio/GNCLPVH.wav,kaamulali,54243,Noise_clip/GNCLPVH.wav,0.8623725179999999,74,bad,0.2,0.8623725179999999,74
PadSampleAudio/E2M0MLL.wav,namuginga,55325,Noise_clip/E2M0MLL.wav,0.584378242,71,bad,0.2,0.946258187,75
PadSampleAudio/4NHC2XH.wav,irrigate,54243,Noise_clip/4NHC2XH.wav,0.016856888,40,good,0.7,0.4758664970000001,69
PadSampleAudio/4TGP71N.wav,agriculture,54243,Noise_clip/4TGP71N.wav,0.015456407,40,good,0.7,0.572438121,71
PadSampleAudio/343GXMI.wav,okugimusa,55325,Noise_clip/343GXMI.wav,0.427504838,68,bad,0.2,0.936642647,75
PadSampleAudio/CTLMADK.wav,pumpkin,54243,Noise_clip/CTLMADK.wav,0.008176706,34,best,1.0,0.712122142,73
PadSampleAudio/FGGTYHO.wav,akammwanyi,54243,Noise_clip/FGGTYHO.wav,0.07077480900000001,53,bad,0.2,0.666084349,72
PadSampleAudio/V9CM2BC.wav,obusaanyi,54243,Noise_clip/V9CM2BC.wav,0.00159063,20,best,1.0,0.039380845,48
PadSampleAudio/G418Y24.wav,plantation,54243,Noise_clip/G418Y24.wav,0.393105239,68,bad,0.2,0.756276488,73
PadSampleAudio/6AWY52Y.wav,emiyembe,54243,Noise_clip/6AWY52Y.wav,0.010417974,36,best,1.0,0.765856683,73
PadSampleAudio/6C2MVL1.wav,obuwuka,54243,Noise_clip/6C2MVL1.wav,0.000271154,4,best,1.0,0.7179184559999999,73
PadSampleAudio/4ME9GTN.wav,mangoes,55261,Noise_clip/4ME9GTN.wav,0.35791105,67,bad,0.2,0.913463295,75
PadSampleAudio/ZAI5Q1X.wav,ebikajjo,54243,Noise_clip/ZAI5Q1X.wav,0.311992049,66,bad,0.2,0.8673204179999999,75
PadSampleAudio/7UK0T3D.wav,ensigo,54243,Noise_clip/7UK0T3D.wav,0.454013407,69,bad,0.2,0.7547540070000001,73
PadSampleAudio/HIUFHB7.wav,emicungwa,54243,Noise_clip/HIUFHB7.wav,0.005340545,30,best,1.0,0.362295836,67
PadSampleAudio/BEOSI1T.wav,micungwa,54243,Noise_clip/BEOSI1T.wav,0.002279293,23,best,1.0,0.752606571,73
PadSampleAudio/N0SDEAL.wav,akatunda,55566,Noise_clip/N0SDEAL.wav,0.044007003,49,good,0.7,0.35685923700000005,67
PadSampleAudio/OG5VYW5.wav,agriculture,54243,Noise_clip/OG5VYW5.wav,0.014308406,39,good,0.7,0.708883107,73
PadSampleAudio/U6YASVH.wav,amappapaali,54243,Noise_clip/U6YASVH.wav,0.002197141,23,best,1.0,0.7891898159999999,74
PadSampleAudio/E0MM1IY.wav,maize streak virus,54243,Noise_clip/E0MM1IY.wav,0.132122993,58,bad,0.2,0.787243426,74
PadSampleAudio/TUQF3II.wav,enva endiirwa,54243,Noise_clip/TUQF3II.wav,0.0,-63,best,1.0,0.422826052,68
PadSampleAudio/7ZSHMW8.wav,garden,54243,Noise_clip/7ZSHMW8.wav,0.016388893,40,good,0.7,0.2784051,65
PadSampleAudio/I8EJQ5T.wav,farming instructor,54243,Noise_clip/I8EJQ5T.wav,0.161401436,60,bad,0.2,0.8337233070000001,74
PadSampleAudio/8437G91.wav,fruit,54243,Noise_clip/8437G91.wav,0.021415954,42,good,0.7,0.255382538,64
PadSampleAudio/IGDJPDX.wav,ddagala,54243,Noise_clip/IGDJPDX.wav,0.0007575710000000001,13,best,1.0,0.537935972,70
PadSampleAudio/4FOHP1I.wav,endwadde,54243,Noise_clip/4FOHP1I.wav,0.0062727830000000005,32,best,1.0,0.383997381,67
PadSampleAudio/4OHH6I3.wav,ebikolo,54243,Noise_clip/4OHH6I3.wav,0.555452704,71,bad,0.2,0.555452704,71
PadSampleAudio/52FWL6I.wav,nnasale beedi,54243,Noise_clip/52FWL6I.wav,0.018075192,41,good,0.7,0.36016795,67
PadSampleAudio/SZUBE1M.wav,akawuka,54243,Noise_clip/SZUBE1M.wav,0.000467371,9,best,1.0,0.7341519590000001,73
PadSampleAudio/Y3W5T5F.wav,disease,55261,Noise_clip/Y3W5T5F.wav,0.005334251,30,best,1.0,0.052695096,50
PadSampleAudio/B2MSSN4.wav,okugimusa,55389,Noise_clip/B2MSSN4.wav,0.606627464,71,bad,0.2,0.967838943,75
PadSampleAudio/L0QMLNU.wav,leaves,54243,Noise_clip/L0QMLNU.wav,0.000545756,11,best,1.0,0.750685692,73
PadSampleAudio/EHUYMXB.wav,okukkoola,54243,Noise_clip/EHUYMXB.wav,0.002432743,23,best,1.0,0.759847105,73
PadSampleAudio/PMXFL81.wav,nnakati,54243,Noise_clip/PMXFL81.wav,0.034823127,47,good,0.7,0.695358336,73
PadSampleAudio/9N4VKO3.wav,obutungulu,54243,Noise_clip/9N4VKO3.wav,0.000203362,2,best,1.0,0.721437573,73
PadSampleAudio/VDRSE52.wav,faamu,54243,Noise_clip/VDRSE52.wav,0.010876779,36,best,1.0,0.712623537,73
PadSampleAudio/0XYFEU5.wav,spread,54243,Noise_clip/0XYFEU5.wav,0.000191688,1,best,1.0,0.769772232,73
PadSampleAudio/1LRSGYF.wav,okugimusa,55389,Noise_clip/1LRSGYF.wav,0.45293355,69,bad,0.2,0.90006572,75
PadSampleAudio/FSF6DG9.wav,mangoes,55261,Noise_clip/FSF6DG9.wav,0.399462759,68,bad,0.2,0.879773378,75
PadSampleAudio/DUNR0PB.wav,watermelon,55325,Noise_clip/DUNR0PB.wav,0.53261435,70,bad,0.2,0.929925144,75
PadSampleAudio/JZMVXSW.wav,sow,54243,Noise_clip/JZMVXSW.wav,0.041015424,48,good,0.7,0.315973312,66
PadSampleAudio/SCENZET.wav,pawpaw,55261,Noise_clip/SCENZET.wav,0.885149002,75,bad,0.2,1.001831174,76
PadSampleAudio/U0GX23X.wav,doodo,54243,Noise_clip/U0GX23X.wav,0.001942378,22,best,1.0,0.742581785,73
PadSampleAudio/NWTOE51.wav,akasaanyi,54243,Noise_clip/NWTOE51.wav,0.0007018489999999999,13,best,1.0,0.095310606,55
PadSampleAudio/G20COX3.wav,amatooke,54243,Noise_clip/G20COX3.wav,0.026749775,44,good,0.7,0.544028699,70
PadSampleAudio/S9342PK.wav,ebitooke,54243,Noise_clip/S9342PK.wav,0.302031815,65,bad,0.2,0.747563839,73
PadSampleAudio/A50E89B.wav,agriculture,54243,Noise_clip/A50E89B.wav,0.000150699,0,best,1.0,0.7787848709999999,74
PadSampleAudio/ZJ0K1SB.wav,greens,55239,Noise_clip/ZJ0K1SB.wav,0.08996873300000001,55,bad,0.2,0.473370731,69
PadSampleAudio/BQU1L6N.wav,ebiwuka,54243,Noise_clip/BQU1L6N.wav,0.000235268,3,best,1.0,0.7767373320000001,74
PadSampleAudio/ZR3VFBN.wav,ekibala,54243,Noise_clip/ZR3VFBN.wav,0.035294455,47,good,0.7,0.421870768,68
PadSampleAudio/UCAEN43.wav,sikungula,54243,Noise_clip/UCAEN43.wav,0.023774171,43,good,0.7,0.568333745,71
PadSampleAudio/NN1FW91.wav,amalagala,52920,Noise_clip/NN1FW91.wav,0.280741155,65,bad,0.2,0.811865985,74
PadSampleAudio/B4GBXFY.wav,okufukirira,54243,Noise_clip/B4GBXFY.wav,0.008281318000000001,34,best,1.0,0.668064177,72
PadSampleAudio/DBVRNU5.wav,cabbages,55261,Noise_clip/DBVRNU5.wav,0.354233295,67,bad,0.2,0.921873748,75
PadSampleAudio/CTX5N4T.wav,muwogo,54243,Noise_clip/CTX5N4T.wav,0.038936976,48,good,0.7,0.462767273,69
PadSampleAudio/CLRBFIP.wav,afukirira,54243,Noise_clip/CLRBFIP.wav,0.022533653,43,good,0.7,0.664588034,72
PadSampleAudio/OHX7A3Y.wav,nambaale,54243,Noise_clip/OHX7A3Y.wav,0.0,-63,best,1.0,0.531435907,70
PadSampleAudio/9FDONXZ.wav,nursery bed,54243,Noise_clip/9FDONXZ.wav,0.000272967,4,best,1.0,0.759961784,73
PadSampleAudio/B46J5JM.wav,ebikoola,54243,Noise_clip/B46J5JM.wav,0.0016013129999999998,20,best,1.0,0.4284524320000001,68
PadSampleAudio/IDITJLN.wav,okufuuyira,54243,Noise_clip/IDITJLN.wav,0.000128455,-1,best,1.0,0.471051812,69
PadSampleAudio/GSN7ROM.wav,coffee,55133,Noise_clip/GSN7ROM.wav,0.495045722,70,bad,0.2,0.933628798,75
PadSampleAudio/DJ65HJ1.wav,fruit,54243,Noise_clip/DJ65HJ1.wav,0.070964724,53,bad,0.2,0.839982748,74
PadSampleAudio/9C8JD2Z.wav,okulima,58212,Noise_clip/9C8JD2Z.wav,0.7128802540000001,73,bad,0.2,0.7496662140000001,73
PadSampleAudio/XLXXYIR.wav,ekikoola,54243,Noise_clip/XLXXYIR.wav,0.0063461030000000005,32,best,1.0,0.6618390679999999,72
PadSampleAudio/DZY08N8.wav,fruit picking,54243,Noise_clip/DZY08N8.wav,0.002545043,24,best,1.0,0.04094483,48
PadSampleAudio/R89EVN7.wav,obuwuka,55325,Noise_clip/R89EVN7.wav,0.542575657,70,bad,0.2,0.94295001,75
PadSampleAudio/CQ0QA8X.wav,omulimi,54243,Noise_clip/CQ0QA8X.wav,0.024190413,43,good,0.7,0.4858838620000001,69
PadSampleAudio/QUREWYN.wav,ebisaanyi,54243,Noise_clip/QUREWYN.wav,0.0008332989999999999,14,best,1.0,0.804934204,74
PadSampleAudio/EQFB5OA.wav,emboga,54243,Noise_clip/EQFB5OA.wav,0.054410771,50,bad,0.2,0.559435427,71
PadSampleAudio/4MK9MHT.wav,obusaanyi,54243,Noise_clip/4MK9MHT.wav,0.000892239,15,best,1.0,0.029068287,45
PadSampleAudio/IY6BL2R.wav,harvesting,54243,Noise_clip/IY6BL2R.wav,0.001116202,17,best,1.0,0.033968527000000005,46
PadSampleAudio/K8YVGMQ.wav,lumonde,54243,Noise_clip/K8YVGMQ.wav,0.000234157,3,best,1.0,0.780844092,74
PadSampleAudio/NUP86U0.wav,ekiwojjolo,55197,Noise_clip/NUP86U0.wav,0.7149423359999999,73,bad,0.2,0.716816187,73
PadSampleAudio/BSD8RYV.wav,obutunda,54243,Noise_clip/BSD8RYV.wav,0.001386534,19,best,1.0,0.7956627009999999,74
PadSampleAudio/UDPA0VU.wav,ekikoola,54243,Noise_clip/UDPA0VU.wav,0.017838692,41,good,0.7,0.017838692,41
PadSampleAudio/1NHW8JO.wav,plantation,54243,Noise_clip/1NHW8JO.wav,0.06949117,53,bad,0.2,0.968657315,75
PadSampleAudio/EMVNRZ3.wav,insects,54243,Noise_clip/EMVNRZ3.wav,0.15790341800000002,60,bad,0.2,0.768865943,73
PadSampleAudio/7QXN2WO.wav,ppaapaali,54243,Noise_clip/7QXN2WO.wav,0.024966991,44,good,0.7,0.691823781,73
PadSampleAudio/20TFD2N.wav,kikajjo,54243,Noise_clip/20TFD2N.wav,0.009864979,36,best,1.0,0.655135393,72
PadSampleAudio/OB1XR71.wav,nnimiro,54243,Noise_clip/OB1XR71.wav,0.007280753,33,best,1.0,0.669849873,72
PadSampleAudio/E5DNRGV.wav,amalagala,43659,Noise_clip/E5DNRGV.wav,0.722280204,73,bad,0.2,0.762234509,73
PadSampleAudio/LJQM7D4.wav,namuginga,54243,Noise_clip/LJQM7D4.wav,0.00415146,28,best,1.0,0.8392434120000001,74
PadSampleAudio/NQAJ0U2.wav,ndwadde,54243,Noise_clip/NQAJ0U2.wav,0.000409945,8,best,1.0,0.022836285,43
PadSampleAudio/4BL8IBF.wav,farming instructor,54243,Noise_clip/4BL8IBF.wav,0.016980043,40,good,0.7,0.61887157,72
PadSampleAudio/VO5TCJB.wav,emicungwa,54243,Noise_clip/VO5TCJB.wav,0.006473628,32,best,1.0,0.371202648,67
PadSampleAudio/Y8Z4JJ5.wav,fruit picking,54243,Noise_clip/Y8Z4JJ5.wav,0.134899661,58,bad,0.2,0.363859385,67
PadSampleAudio/X2GO7IM.wav,munyeera,54243,Noise_clip/X2GO7IM.wav,0.0007351339999999999,13,best,1.0,0.857542694,74
PadSampleAudio/5R5C2M6.wav,munyeera,54243,Noise_clip/5R5C2M6.wav,0.000379007,7,best,1.0,0.790763855,74
PadSampleAudio/YJEG0T5.wav,mango,55069,Noise_clip/YJEG0T5.wav,0.570899487,71,bad,0.2,0.8935785890000001,75
PadSampleAudio/TYOA2UY.wav,pawpaw,55133,Noise_clip/TYOA2UY.wav,0.620726645,72,bad,0.2,0.863467932,74
PadSampleAudio/YMC0ZGF.wav,spread,55453,Noise_clip/YMC0ZGF.wav,0.010414695,36,best,1.0,0.070105024,53
PadSampleAudio/RAH3OVR.wav,kasaanyi,54243,Noise_clip/RAH3OVR.wav,0.0024531170000000003,24,best,1.0,0.880915821,75
PadSampleAudio/H536AW2.wav,npk,54243,Noise_clip/H536AW2.wav,0.119774908,57,bad,0.2,0.619749248,72
PadSampleAudio/W30TGTL.wav,ejjobyo,54243,Noise_clip/W30TGTL.wav,0.235667303,63,bad,0.2,0.7460558409999999,73
PadSampleAudio/8CHV763.wav,ensiringanyi,55261,Noise_clip/8CHV763.wav,0.425986648,68,bad,0.2,1.1658052209999998,77
PadSampleAudio/MIBW6AA.wav,seed,54243,Noise_clip/MIBW6AA.wav,0.000131529,-1,best,1.0,0.773217857,74
PadSampleAudio/DMCL7Z7.wav,bibala,54243,Noise_clip/DMCL7Z7.wav,0.039291866,48,good,0.7,0.891273201,75
PadSampleAudio/4PMT2JG.wav,omucungwa,54243,Noise_clip/4PMT2JG.wav,0.010426526,36,best,1.0,0.776900768,74
PadSampleAudio/1D3ZBZC.wav,matooke seedlings,55325,Noise_clip/1D3ZBZC.wav,0.241667256,63,bad,0.2,0.934403062,75
PadSampleAudio/JUZZLNZ.wav,ekikoola,54243,Noise_clip/JUZZLNZ.wav,0.008867415,35,best,1.0,0.802688897,74
PadSampleAudio/3MKT81Q.wav,akammwanyi,54243,Noise_clip/3MKT81Q.wav,0.024553262000000003,44,good,0.7,0.699497044,73
PadSampleAudio/4BOX8KB.wav,ekirime,54243,Noise_clip/4BOX8KB.wav,0.015760923,40,good,0.7,0.375183493,67
PadSampleAudio/RDHCE8R.wav,harvest,54243,Noise_clip/RDHCE8R.wav,0.035012733,47,good,0.7,0.912391067,75
PadSampleAudio/4LYSSGJ.wav,super grow,54243,Noise_clip/4LYSSGJ.wav,0.189967304,61,bad,0.2,0.775566816,74
PadSampleAudio/1D0LB6I.wav,okufuuyira,54243,Noise_clip/1D0LB6I.wav,0.033314545,46,good,0.7,0.033314545,46
PadSampleAudio/027JFNY.wav,ebikongoliro,54243,Noise_clip/027JFNY.wav,0.024769958,44,good,0.7,0.297653139,65
PadSampleAudio/VG098DE.wav,maize stalk borer,54243,Noise_clip/VG098DE.wav,0.000616091,12,best,1.0,0.795201898,74
PadSampleAudio/O2Z3S10.wav,ensukusa,54243,Noise_clip/O2Z3S10.wav,0.095725253,55,bad,0.2,0.32973364,66
PadSampleAudio/J73WESQ.wav,nambaale,54243,Noise_clip/J73WESQ.wav,0.0,-63,best,1.0,0.494400352,70
PadSampleAudio/CIBFQVU.wav,ebisooli,54243,Noise_clip/CIBFQVU.wav,0.018953243,41,good,0.7,0.51395452,70
PadSampleAudio/GG21R7D.wav,fruit picking,54243,Noise_clip/GG21R7D.wav,0.005378993,30,best,1.0,0.8124186990000001,74
PadSampleAudio/Q3LQ3DM.wav,mucungwa,54243,Noise_clip/Q3LQ3DM.wav,0.090270035,55,bad,0.2,0.760026276,73
PadSampleAudio/ESW6MDU.wav,mulimi,54243,Noise_clip/ESW6MDU.wav,0.002434185,23,best,1.0,0.485525101,69
PadSampleAudio/VU3ZMHL.wav,omucungwa,54243,Noise_clip/VU3ZMHL.wav,0.0,-63,best,1.0,0.252261192,64
PadSampleAudio/IXL0PEE.wav,omusiri,54243,Noise_clip/IXL0PEE.wav,0.014392231,39,good,0.7,0.204672113,62
PadSampleAudio/EGJEKPS.wav,ndwadde,55261,Noise_clip/EGJEKPS.wav,0.545681596,71,bad,0.2,1.022493482,76
PadSampleAudio/3Z62H20.wav,ndwadde,54243,Noise_clip/3Z62H20.wav,0.069014333,53,bad,0.2,0.725241721,73
PadSampleAudio/7XTBOQT.wav,pepper,55325,Noise_clip/7XTBOQT.wav,0.19551667600000006,62,bad,0.2,0.93592,75
PadSampleAudio/FAFECN3.wav,harvest,54243,Noise_clip/FAFECN3.wav,0.055126019000000005,51,bad,0.2,0.7105346920000001,73
PadSampleAudio/638FIEK.wav,okukungula,54243,Noise_clip/638FIEK.wav,0.112978496,57,bad,0.2,0.803653836,74
PadSampleAudio/7HG58LE.wav,eggobe,54243,Noise_clip/7HG58LE.wav,0.002768375,25,best,1.0,0.796670318,74
PadSampleAudio/R1N97NT.wav,ekikajjo,54243,Noise_clip/R1N97NT.wav,0.0456644,49,good,0.7,0.536707163,70
PadSampleAudio/7YLVU98.wav,munyeera,54243,Noise_clip/7YLVU98.wav,0.014401048,39,good,0.7,0.79432404,74
PadSampleAudio/WKCPTGA.wav,ddagala,54243,Noise_clip/WKCPTGA.wav,0.01270235,38,bad,0.2,0.825065136,74
PadSampleAudio/EU966J9.wav,obulimi,54243,Noise_clip/EU966J9.wav,0.010215132,36,best,1.0,0.27797085,65
PadSampleAudio/I5Y1KLS.wav,olusuku,54243,Noise_clip/I5Y1KLS.wav,0.027530078,45,good,0.7,0.4657134120000001,69
PadSampleAudio/YC7UA07.wav,ekibala,54243,Noise_clip/YC7UA07.wav,0.046339713,49,good,0.7,0.539567888,70
PadSampleAudio/W65GEDR.wav,lumonde,55566,Noise_clip/W65GEDR.wav,0.37822035,67,bad,0.2,0.463387698,69
PadSampleAudio/NJTJQIG.wav,maize,54243,Noise_clip/NJTJQIG.wav,0.000217366,3,best,1.0,0.705872655,73
PadSampleAudio/TV6U7QO.wav,kikajjo,54243,Noise_clip/TV6U7QO.wav,0.028343771,45,good,0.7,0.654064238,72
PadSampleAudio/4GPE7Q4.wav,ensiringanyi,55261,Noise_clip/4GPE7Q4.wav,0.33638519,66,bad,0.2,0.983903706,76
PadSampleAudio/Q0Y6XF6.wav,fertilizer,54243,Noise_clip/Q0Y6XF6.wav,0.206837699,62,bad,0.2,0.751676857,73
PadSampleAudio/2PAYMMR.wav,okugimusa,55005,Noise_clip/2PAYMMR.wav,0.942837,75,bad,0.2,0.969875872,76
PadSampleAudio/2AY2GYJ.wav,cabbages,55261,Noise_clip/2AY2GYJ.wav,0.456869155,69,bad,0.2,0.928870082,75
PadSampleAudio/L0088KD.wav,ennyaanya,54243,Noise_clip/L0088KD.wav,0.0005930309999999999,11,best,1.0,0.8383347990000001,74
PadSampleAudio/E7SLJR7.wav,ebigimusa,54243,Noise_clip/E7SLJR7.wav,0.157978132,60,bad,0.2,0.522497356,70
PadSampleAudio/JWFYDV5.wav,ebbugga,54243,Noise_clip/JWFYDV5.wav,0.044778522,49,good,0.7,0.645637453,72
PadSampleAudio/6Q5VNWB.wav,lusuku,54243,Noise_clip/6Q5VNWB.wav,0.001442822,19,best,1.0,0.003675561,27
PadSampleAudio/F70PJ4Z.wav,suckers,54243,Noise_clip/F70PJ4Z.wav,0.006548329,32,best,1.0,0.811537266,74
PadSampleAudio/M9ILW16.wav,medicine,54243,Noise_clip/M9ILW16.wav,0.004151412,28,best,1.0,0.726167142,73
